hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,city
City Hotel - Pune,0,158,2024,December,52,27,0,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,146.7,0,2,Check-Out,2024-12-27 06:46:39.755421352,Pune
City Hotel - Delhi,0,156,2024,January,3,21,3,5,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,B,B,1,No Deposit,,,0,Transient-Party,128.44,0,1,Check-Out,2024-01-21 04:20:20.735578654,Delhi
City Hotel - Hyderabad,0,156,2024,December,49,7,3,5,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,B,B,0,No Deposit,,,0,Transient-Party,110.44,0,1,Check-Out,2024-12-07 06:06:26.266741492,Hyderabad
City Hotel - Kochi,0,110,2024,October,42,17,1,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.55,0,2,Check-Out,2024-10-17 08:08:36.469691512,Kochi
City Hotel - Ahmedabad,0,193,2024,June,26,28,2,2,2,1.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,22.0,,0,Transient,93.58,0,0,Check-Out,2024-06-28 03:23:56.785633516,Ahmedabad
City Hotel - Goa,0,99,2024,October,43,23,2,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.5,0,1,Check-Out,2024-10-23 06:33:41.794302656,Goa
City Hotel - Kochi,0,1,2024,December,51,19,2,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,184.5,0,2,Check-Out,2024-12-19 14:36:35.961101944,Kochi
City Hotel - Pune,0,22,2024,October,42,18,2,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,85.0,0,0,Check-Out,2024-10-18 23:19:29.866570620,Pune
City Hotel - Ahmedabad,0,51,2024,March,10,8,2,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,154.35,0,1,Check-Out,2024-03-08 11:16:54.636189263,Ahmedabad
City Hotel - Kolkata,0,13,2024,June,24,14,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,62.0,0,Transient,79.0,0,0,Check-Out,2024-06-14 16:15:42.478787828,Kolkata
City Hotel - Goa,1,0,2024,August,32,10,1,0,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,62.0,0,Transient,95.0,0,0,Canceled,2024-08-10 19:58:52.094246536,Goa
City Hotel - Hyderabad,0,13,2024,September,38,19,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,62.0,0,Transient,79.0,0,0,Check-Out,2024-09-19 18:27:37.419025204,Hyderabad
City Hotel - Bangalore,0,13,2024,June,26,24,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,62.0,0,Transient,79.0,0,0,Check-Out,2024-06-24 11:47:27.729690340,Bangalore
City Hotel - Kolkata,0,0,2024,November,46,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,62.0,0,Transient-Party,95.0,0,0,Check-Out,2024-11-17 06:41:03.242007220,Kolkata
City Hotel - Chandigarh,0,101,2024,January,1,3,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,81.25,0,0,Check-Out,2024-01-03 06:08:58.964226185,Chandigarh
City Hotel - Chennai,0,64,2024,February,8,19,0,2,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,63.75,0,0,Check-Out,2024-02-19 05:05:41.066597425,Chennai
City Hotel - Mumbai,0,90,2024,November,47,20,2,5,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,159.0,,0,Transient,144.13,0,2,Check-Out,2024-11-20 09:31:31.078742596,Mumbai
City Hotel - Hyderabad,0,141,2024,May,21,23,2,2,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,E,4,No Deposit,9.0,,0,Transient,195.25,1,1,Check-Out,2024-05-23 01:57:27.242208244,Hyderabad
City Hotel - Hyderabad,0,90,2024,January,2,11,0,3,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,102.25,0,1,Check-Out,2024-01-11 13:56:45.630334452,Hyderabad
City Hotel - Kolkata,0,16,2024,June,24,14,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2024-06-14 15:05:16.159780214,Kolkata
City Hotel - Lucknow,0,119,2024,July,30,26,0,3,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient-Party,97.75,0,1,Check-Out,2024-07-26 10:15:05.751786178,Lucknow
City Hotel - Kochi,0,24,2024,April,17,28,2,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,184.33,0,2,Check-Out,2024-04-28 04:41:47.447084740,Kochi
City Hotel - Chennai,0,141,2024,September,39,23,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,1,1,Check-Out,2024-09-23 08:18:26.996456960,Chennai
City Hotel - Pune,0,139,2024,January,4,25,0,1,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,137.7,0,0,Check-Out,2024-01-25 19:21:12.026736131,Pune
City Hotel - Mumbai,0,84,2024,April,15,8,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,121.5,0,2,Check-Out,2024-04-08 17:14:00.047240533,Mumbai
City Hotel - Indore,0,84,2024,February,8,20,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,121.5,0,2,Check-Out,2024-02-20 08:23:22.983524445,Indore
City Hotel - Jaipur,0,125,2024,April,16,18,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,94.5,0,0,Check-Out,2024-04-18 20:45:37.096382414,Jaipur
City Hotel - Ahmedabad,0,84,2024,September,39,24,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,121.5,0,2,Check-Out,2024-09-24 01:02:12.042315456,Ahmedabad
City Hotel - Lucknow,0,118,2024,December,52,26,2,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,9.0,,0,Transient,133.46,0,1,Check-Out,2024-12-26 10:27:11.607602040,Lucknow
City Hotel - Bhopal,0,81,2024,November,46,15,2,5,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.29,0,0,Check-Out,2024-11-15 08:31:56.076020404,Bhopal
City Hotel - Indore,0,86,2024,November,48,27,1,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,137.7,0,2,Check-Out,2024-11-27 16:35:40.900753000,Indore
City Hotel - Bhopal,0,8,2024,February,7,14,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2024-02-14 03:39:41.194247376,Bhopal
City Hotel - Goa,0,95,2024,April,16,18,2,2,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,83.0,,0,Transient,79.56,0,0,Check-Out,2024-04-18 20:28:00.516630510,Goa
City Hotel - Ahmedabad,0,66,2024,September,38,20,1,0,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,69.3,0,1,Check-Out,2024-09-20 23:08:58.089773764,Ahmedabad
City Hotel - Lucknow,0,14,2024,April,14,3,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,96.0,0,1,Check-Out,2024-04-03 16:14:25.044518339,Lucknow
City Hotel - Bhopal,0,51,2024,April,18,30,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,132.9,0,1,Check-Out,2024-04-30 02:11:17.308629772,Bhopal
City Hotel - Delhi,0,81,2024,June,24,15,1,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,130.5,1,2,Check-Out,2024-06-15 07:22:36.336010854,Delhi
City Hotel - Indore,0,8,2024,April,16,17,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.0,0,1,Check-Out,2024-04-17 09:36:51.671091976,Indore
City Hotel - Lucknow,0,41,2024,September,36,4,0,2,2,0.0,1,HB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,161.1,1,2,Check-Out,2024-09-04 05:08:07.974604024,Lucknow
City Hotel - Bhopal,0,38,2024,March,12,19,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,1,2,Check-Out,2024-03-19 06:35:02.846995954,Bhopal
City Hotel - Chandigarh,0,186,2024,June,25,21,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,1,1,Check-Out,2024-06-21 00:57:08.094715592,Chandigarh
City Hotel - Bangalore,0,1,2024,October,44,31,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient,93.0,0,0,Check-Out,2024-10-31 21:32:54.664332560,Bangalore
City Hotel - Ahmedabad,0,91,2024,December,49,3,1,2,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,195.0,0,2,Check-Out,2024-12-03 00:46:42.107396828,Ahmedabad
City Hotel - Kolkata,0,12,2024,April,14,7,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.33,0,1,Check-Out,2024-04-07 04:46:00.013066530,Kolkata
City Hotel - Kolkata,0,92,2024,April,17,26,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,123.5,1,0,Check-Out,2024-04-26 13:48:30.629957534,Kolkata
City Hotel - Ahmedabad,0,19,2024,February,5,3,0,1,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.0,0,2,Check-Out,2024-02-03 16:43:25.506369933,Ahmedabad
City Hotel - Goa,0,42,2024,January,3,20,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,1,1,Check-Out,2024-01-20 17:33:11.429696203,Goa
City Hotel - Bhopal,0,13,2024,August,31,1,0,3,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,208.83,0,3,Check-Out,2024-08-01 01:24:20.727537712,Bhopal
City Hotel - Kolkata,0,99,2024,January,4,25,1,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,141.75,0,2,Check-Out,2024-01-25 21:15:39.795123503,Kolkata
City Hotel - Kochi,0,4,2024,May,19,6,2,5,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,89.0,,0,Transient,133.41,0,1,Check-Out,2024-05-06 05:13:43.764333398,Kochi
City Hotel - Lucknow,0,78,2024,December,52,24,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,2024-12-24 13:59:19.775188668,Lucknow
City Hotel - Jaipur,0,89,2024,November,45,8,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,155.57,0,2,Check-Out,2024-11-08 22:04:50.981581216,Jaipur
City Hotel - Bangalore,0,22,2024,November,44,3,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,240.0,0,1,Check-Out,2024-11-03 17:16:20.442084280,Bangalore
City Hotel - Goa,0,63,2024,January,4,26,0,1,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.5,0,2,Check-Out,2024-01-26 17:13:07.218252937,Goa
City Hotel - Chandigarh,0,17,2024,November,48,26,0,1,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,A,3,No Deposit,9.0,,0,Transient-Party,196.0,1,2,Check-Out,2024-11-26 06:46:10.084346128,Chandigarh
City Hotel - Goa,0,102,2024,September,35,1,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,189.3,0,0,Check-Out,2024-09-01 11:27:58.255115628,Goa
City Hotel - Delhi,0,12,2024,August,33,14,1,0,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,0,Check-Out,2024-08-14 18:33:34.919297420,Delhi
City Hotel - Delhi,0,97,2024,February,8,21,2,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,141.3,0,2,Check-Out,2024-02-21 21:53:01.046830110,Delhi
City Hotel - Goa,0,83,2024,August,35,28,2,1,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,96.9,0,1,Check-Out,2024-08-28 06:52:15.545150724,Goa
City Hotel - Bangalore,0,3,2024,June,25,20,1,2,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,205.33,0,2,Check-Out,2024-06-20 06:54:08.439973532,Bangalore
City Hotel - Pune,0,37,2024,December,49,4,1,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,A,0,No Deposit,,,0,Transient,146.7,0,2,Check-Out,2024-12-04 04:57:13.763579560,Pune
City Hotel - Hyderabad,0,83,2024,December,50,9,1,2,2,1.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,117.1,1,0,Check-Out,2024-12-09 19:09:14.855137408,Hyderabad
City Hotel - Hyderabad,0,17,2024,February,6,7,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,178.0,1,2,Check-Out,2024-02-07 03:46:57.576158607,Hyderabad
City Hotel - Pune,0,178,2024,April,15,11,2,4,2,0.0,1,HB,ESP,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,132.25,1,2,Check-Out,2024-04-11 15:22:42.607945455,Pune
City Hotel - Jaipur,0,179,2024,June,25,17,1,3,2,1.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,83.0,,0,Transient,85.6,0,1,Check-Out,2024-06-17 17:33:43.271825712,Jaipur
City Hotel - Chennai,0,67,2024,September,38,16,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,3,Check-Out,2024-09-16 22:30:59.206459556,Chennai
City Hotel - Mumbai,0,67,2024,May,20,16,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,3,Check-Out,2024-05-16 10:44:12.726800626,Mumbai
City Hotel - Goa,0,158,2024,September,36,2,1,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.25,0,3,Check-Out,2024-09-02 19:40:37.882887032,Goa
City Hotel - Goa,0,102,2024,October,42,16,1,4,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,105.9,0,0,Check-Out,2024-10-16 17:10:30.902344436,Goa
City Hotel - Jaipur,0,24,2024,September,38,20,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,96.9,0,1,Check-Out,2024-09-20 21:23:18.611262344,Jaipur
City Hotel - Delhi,0,0,2024,June,26,28,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,139.0,0,0,Check-Out,2024-06-28 08:32:06.931291826,Delhi
City Hotel - Kolkata,0,0,2024,June,24,16,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,139.0,0,0,Check-Out,2024-06-16 20:21:25.384750688,Kolkata
City Hotel - Chandigarh,0,11,2024,October,40,6,1,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,85.0,0,0,Check-Out,2024-10-06 14:27:19.447520288,Chandigarh
City Hotel - Goa,0,11,2024,June,23,7,1,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,85.0,0,0,Check-Out,2024-06-07 14:24:06.947373710,Goa
City Hotel - Kolkata,0,7,2024,February,6,9,0,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,85.0,0,0,Check-Out,2024-02-09 23:47:59.933662230,Kolkata
City Hotel - Mumbai,0,3,2024,June,23,6,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,109.65,0,0,Check-Out,2024-06-06 18:31:03.669182252,Mumbai
City Hotel - Jaipur,0,94,2024,February,6,5,0,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.7,1,0,Check-Out,2024-02-05 22:25:59.600968263,Jaipur
City Hotel - Chennai,0,35,2024,December,51,19,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.9,0,1,Check-Out,2024-12-19 11:36:06.018644932,Chennai
City Hotel - Goa,0,36,2024,December,49,2,2,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,168.3,0,1,Check-Out,2024-12-02 20:53:22.425684108,Goa
City Hotel - Mumbai,0,181,2024,May,22,28,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,103.95,0,1,Check-Out,2024-05-28 07:29:59.231084940,Mumbai
City Hotel - Lucknow,0,4,2024,May,19,9,0,1,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,87.2,0,0,Check-Out,2024-05-09 21:43:02.559532284,Lucknow
City Hotel - Chennai,0,1,2024,June,23,8,1,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,71.65,0,0,Check-Out,2024-06-08 19:45:04.922564054,Chennai
City Hotel - Indore,0,16,2024,March,12,19,2,1,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,173.67,0,1,Check-Out,2024-03-19 15:18:56.094615082,Indore
City Hotel - Kolkata,0,160,2024,September,37,14,2,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,141.18,0,1,Check-Out,2024-09-14 15:51:11.227667540,Kolkata
City Hotel - Ahmedabad,0,188,2024,July,29,19,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,87.55,0,0,Check-Out,2024-07-19 07:26:16.336178374,Ahmedabad
City Hotel - Mumbai,0,108,2024,June,24,13,2,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,81.25,0,0,Check-Out,2024-06-13 14:12:51.025806398,Mumbai
City Hotel - Kolkata,0,14,2024,February,6,6,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,167.0,0,2,Check-Out,2024-02-06 03:20:57.311812646,Kolkata
City Hotel - Delhi,0,12,2024,August,32,6,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,,0,Transient,128.0,1,2,Check-Out,2024-08-06 23:49:26.052148856,Delhi
City Hotel - Hyderabad,0,12,2024,February,8,25,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,,0,Transient,119.0,0,2,Check-Out,2024-02-25 14:57:33.001532804,Hyderabad
City Hotel - Ahmedabad,0,188,2024,June,25,18,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,105.55,1,0,Check-Out,2024-06-18 06:54:57.650537318,Ahmedabad
City Hotel - Ahmedabad,0,174,2024,May,22,31,0,2,3,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,D,F,1,No Deposit,9.0,,0,Transient,166.7,0,2,Check-Out,2024-05-31 02:33:47.704394876,Ahmedabad
City Hotel - Goa,0,2,2024,July,30,27,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,A,0,No Deposit,280.0,,0,Transient,94.0,0,0,Check-Out,2024-07-27 12:04:44.769953680,Goa
City Hotel - Pune,0,30,2024,July,29,15,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.1,0,1,Check-Out,2024-07-15 20:57:57.425893508,Pune
City Hotel - Delhi,0,1,2024,January,4,27,0,1,2,0.0,0,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,139.0,1,2,Check-Out,2024-01-27 00:28:57.567112548,Delhi
City Hotel - Kochi,0,1,2024,October,43,21,0,1,2,0.0,0,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,139.0,1,2,Check-Out,2024-10-21 08:37:47.063129768,Kochi
City Hotel - Indore,0,158,2024,May,21,21,0,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.7,0,1,Check-Out,2024-05-21 12:27:49.178902578,Indore
City Hotel - Indore,0,118,2024,April,14,6,1,4,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,189.0,0,2,Check-Out,2024-04-06 11:18:13.517828275,Indore
City Hotel - Mumbai,0,24,2024,April,17,25,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,148.0,0,2,Check-Out,2024-04-25 07:03:53.900945648,Mumbai
City Hotel - Delhi,0,24,2024,March,11,17,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,2,Check-Out,2024-03-17 11:17:37.333590197,Delhi
City Hotel - Ahmedabad,0,81,2024,April,16,20,0,3,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,159.3,1,0,Check-Out,2024-04-20 17:53:06.233237568,Ahmedabad
City Hotel - Goa,0,156,2024,November,46,15,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.45,0,0,Check-Out,2024-11-15 05:57:51.003191248,Goa
City Hotel - Bhopal,0,134,2024,June,25,19,1,4,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,176.45,0,1,Check-Out,2024-06-19 20:55:24.728408814,Bhopal
City Hotel - Bhopal,0,84,2024,October,40,3,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,134.1,0,1,Check-Out,2024-10-03 08:01:08.508824096,Bhopal
City Hotel - Pune,0,84,2024,October,40,3,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,126.9,1,1,Check-Out,2024-10-03 11:41:15.755722888,Pune
City Hotel - Chandigarh,0,103,2024,September,38,16,1,4,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.7,1,0,Check-Out,2024-09-16 21:46:57.757079796,Chandigarh
City Hotel - Chandigarh,0,141,2024,July,28,12,1,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.47,0,1,Check-Out,2024-07-12 22:14:01.705684778,Chandigarh
City Hotel - Ahmedabad,0,4,2024,January,4,23,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,1,Check-Out,2024-01-23 14:18:15.236579584,Ahmedabad
City Hotel - Jaipur,0,92,2024,February,7,16,1,5,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,116.1,1,0,Check-Out,2024-02-16 18:14:56.826340785,Jaipur
City Hotel - Chennai,0,45,2024,September,38,17,0,4,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,161.1,1,1,Check-Out,2024-09-17 15:58:45.701697812,Chennai
City Hotel - Chennai,0,30,2024,June,26,27,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.9,1,1,Check-Out,2024-06-27 02:22:43.361783748,Chennai
City Hotel - Delhi,0,109,2024,January,2,13,0,3,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,176.25,1,1,Check-Out,2024-01-13 20:58:34.333816348,Delhi
City Hotel - Chandigarh,0,2,2024,March,10,10,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,171.0,0,1,Check-Out,2024-03-10 19:11:33.078926869,Chandigarh
City Hotel - Mumbai,0,161,2024,March,12,24,1,4,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient-Party,125.25,0,0,Check-Out,2024-03-24 23:07:56.576569030,Mumbai
City Hotel - Pune,0,102,2024,July,27,4,1,1,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,63.75,0,0,Check-Out,2024-07-04 19:43:13.475110772,Pune
